id,course,current_possion,review,rating,grad_year,import_units,experienced_years,polarity
,Internet_of_things,IOT intagration and Testing engineer,"Informative class as far as how to use an IoT service to set up, publish and analyze your data. I do recommend brushing up on Javascript as with every assignment, it became more apparent you need to have some background in Javascript to complete the work. Otherwise you'd spend way more time on learning the language than learning the topic in class, which ended up being the case for me.",4,2016,"IoT Cloud Platform, Edge Computing, Mobile IoT Bluetooth Low Energy,  IoT Protocol, Global Navigation Satellite System (GNSS), Narrowband IoT (NB-IoT), Quality of Service, Machine learning and Artificial Intelligence, JavaScript and Python, Knowledge about how sensors work, UI-centric Approach, Node.js Development, Big Data, Security, GPS systems, Cloud Computing, Mobile Hardware environment",5,1
,Internet_of_things,iot engineer,Great experience!!,5,2016,"IoT Cloud Platform, Edge Computing, Mobile IoT Bluetooth Low Energy,  IoT Protocol, Global Navigation Satellite System (GNSS), Narrowband IoT (NB-IoT), Quality of Service, Machine learning and Artificial Intelligence, JavaScript and Python, Knowledge about how sensors work, UI-centric Approach, Node.js Development, Big Data, Security, GPS systems, Cloud Computing, Mobile Hardware environment",5,1
,Internet_of_things,IOT analysts,This course introduces many concepts on IOT. i was able to learn interesting technologies and concepts. This course gives a basic end to end picture involving communication with devices and cloud platform using different technologies.,5,2020,"IoT Cloud Platform, Edge Computing, Mobile IoT Bluetooth Low Energy,  IoT Protocol, Global Navigation Satellite System (GNSS), Narrowband IoT (NB-IoT), Quality of Service, Machine learning and Artificial Intelligence, JavaScript and Python, Knowledge about how sensors work, UI-centric Approach, Node.js Development, Big Data, Security, GPS systems, Cloud Computing, Mobile Hardware environment",1,1
,Internet_of_things,iot engineer,A Excellence course for IoT beginner.,5,2014,"IoT Cloud Platform, Edge Computing, Mobile IoT Bluetooth Low Energy,  IoT Protocol, Global Navigation Satellite System (GNSS), Narrowband IoT (NB-IoT), Quality of Service, Machine learning and Artificial Intelligence, JavaScript and Python, Knowledge about how sensors work, UI-centric Approach, Node.js Development, Big Data, Security, GPS systems, Cloud Computing, Mobile Hardware environment",7,1
,Internet_of_things,IOT intagration and Testing engineer,Very good course - very good for learning - some of the later assignments does get a bit chaotic which takes the focus a bit away from what you learned. But overall really good.,4,2017,"IoT Cloud Platform, Edge Computing, Mobile IoT Bluetooth Low Energy,  IoT Protocol, Global Navigation Satellite System (GNSS), Narrowband IoT (NB-IoT), Quality of Service, Machine learning and Artificial Intelligence, JavaScript and Python, Knowledge about how sensors work, UI-centric Approach, Node.js Development, Big Data, Security, GPS systems, Cloud Computing, Mobile Hardware environment",4,1
,Internet_of_things,IOT intagration and Testing engineer,Good Knowledge,5,2020,"IoT Cloud Platform, Edge Computing, Mobile IoT Bluetooth Low Energy,  IoT Protocol, Global Navigation Satellite System (GNSS), Narrowband IoT (NB-IoT), Quality of Service, Machine learning and Artificial Intelligence, JavaScript and Python, Knowledge about how sensors work, UI-centric Approach, Node.js Development, Big Data, Security, GPS systems, Cloud Computing, Mobile Hardware environment",1,1
,Internet_of_things,IOT intagration and Testing engineer,Excellent course for IoT! :-),5,2020,"IoT Cloud Platform, Edge Computing, Mobile IoT Bluetooth Low Energy,  IoT Protocol, Global Navigation Satellite System (GNSS), Narrowband IoT (NB-IoT), Quality of Service, Machine learning and Artificial Intelligence, JavaScript and Python, Knowledge about how sensors work, UI-centric Approach, Node.js Development, Big Data, Security, GPS systems, Cloud Computing, Mobile Hardware environment",1,1
,Internet_of_things,IOT intagration and Testing engineer,Very good content. Good videos and tutorials.Assignment was a bit hard to understand.,5,2017,"IoT Cloud Platform, Edge Computing, Mobile IoT Bluetooth Low Energy,  IoT Protocol, Global Navigation Satellite System (GNSS), Narrowband IoT (NB-IoT), Quality of Service, Machine learning and Artificial Intelligence, JavaScript and Python, Knowledge about how sensors work, UI-centric Approach, Node.js Development, Big Data, Security, GPS systems, Cloud Computing, Mobile Hardware environment",4,1
,Internet_of_things,iot engineer,Nice Description about the Course,5,2019,"IoT Cloud Platform, Edge Computing, Mobile IoT Bluetooth Low Energy,  IoT Protocol, Global Navigation Satellite System (GNSS), Narrowband IoT (NB-IoT), Quality of Service, Machine learning and Artificial Intelligence, JavaScript and Python, Knowledge about how sensors work, UI-centric Approach, Node.js Development, Big Data, Security, GPS systems, Cloud Computing, Mobile Hardware environment",2,1
,Internet_of_things,IOT analysts,"It was a really good introduction to both concepts, tools and offerings, I would recommend anyone interested in IoT and IBM Bluemix to take this course.",4,2015,"IoT Cloud Platform, Edge Computing, Mobile IoT Bluetooth Low Energy,  IoT Protocol, Global Navigation Satellite System (GNSS), Narrowband IoT (NB-IoT), Quality of Service, Machine learning and Artificial Intelligence, JavaScript and Python, Knowledge about how sensors work, UI-centric Approach, Node.js Development, Big Data, Security, GPS systems, Cloud Computing, Mobile Hardware environment",6,1
,Internet_of_things,IOT intagration and Testing engineer,A very good course to help a developer understand how to develop IoT applications on Raspberry Pi and IBM IoT platform.,5,2014,"IoT Cloud Platform, Edge Computing, Mobile IoT Bluetooth Low Energy,  IoT Protocol, Global Navigation Satellite System (GNSS), Narrowband IoT (NB-IoT), Quality of Service, Machine learning and Artificial Intelligence, JavaScript and Python, Knowledge about how sensors work, UI-centric Approach, Node.js Development, Big Data, Security, GPS systems, Cloud Computing, Mobile Hardware environment",7,1
,Internet_of_things,IOT intagration and Testing engineer,"Very good course for developers looking for the basics of IoT development using the IoT Platform in Bluemix. Starter to intermediate skills in Javascript, Bluemix, Python and Linux are required.",5,2017,"IoT Cloud Platform, Edge Computing, Mobile IoT Bluetooth Low Energy,  IoT Protocol, Global Navigation Satellite System (GNSS), Narrowband IoT (NB-IoT), Quality of Service, Machine learning and Artificial Intelligence, JavaScript and Python, Knowledge about how sensors work, UI-centric Approach, Node.js Development, Big Data, Security, GPS systems, Cloud Computing, Mobile Hardware environment",4,1
,Internet_of_things,IOT analysts,Very interesting course. I would recommended to anyone interested in getting started in IOT but I would advice that you learn JavaScript and Node.JS first.,5,2014,"IoT Cloud Platform, Edge Computing, Mobile IoT Bluetooth Low Energy,  IoT Protocol, Global Navigation Satellite System (GNSS), Narrowband IoT (NB-IoT), Quality of Service, Machine learning and Artificial Intelligence, JavaScript and Python, Knowledge about how sensors work, UI-centric Approach, Node.js Development, Big Data, Security, GPS systems, Cloud Computing, Mobile Hardware environment",7,1
,Internet_of_things,IOT analysts,"Very Good. Lot of new learning and understanding.. I liked the responsiveness of Discussion forum is great. It helped a lot as learning new subject..Points for improvement: Video may rerecorded as screens are different now in bluemix... I also there are material to learn on this IoT platform, like Blockchain Managed Device and Edge Analytics, it would have been covered in this course..",4,2018,"IoT Cloud Platform, Edge Computing, Mobile IoT Bluetooth Low Energy,  IoT Protocol, Global Navigation Satellite System (GNSS), Narrowband IoT (NB-IoT), Quality of Service, Machine learning and Artificial Intelligence, JavaScript and Python, Knowledge about how sensors work, UI-centric Approach, Node.js Development, Big Data, Security, GPS systems, Cloud Computing, Mobile Hardware environment",3,1
,Internet_of_things,iot engineer,"The course was good, but what disappointed me was that the assignments were more focused on java script and less IoT. Also the lectures were short and fast at times, the instructor would move thru the demos so quick or show pages and not provide a detail description of what we were looking at, making things very confusing. At times for example I would look at the screen he was showing on the services running or docs and I was like where do I find this in BlueMix and what does all these nodes, services, etc.. mean? None of that was explained and if they were it was at a very high level. The assignments were not honest with the time estimates. Not sure about the others but I must have spent countless hours and nights working on these with little guidance or direction which would have saved me countless of wasted hours. The forums were not monitored frequently, and when I got responses they were late as by that time I figured my issues or some of the suggestions offered were cryptic not giving me any hints or letting me know if my approach was in the right direction.Either way, this course is very hard to do while also working on a full time job and travelling. With those aspects I hope that the forums are monitored by the instructors for a quick feedback loop and the lectures are updated to be more detailed. The only way I was able to finish this was because I worked 8+ hours each day and late night, and all weekends trying to make sure I finish by the end deadline (the last thing I wanted was this being monkey on my back for the next few more weeks).The positive is that I learned about BlueMix offerings and lastly I can play around now with the Raspberry Pi and do some real IoT and less Java scripting.",3,2017,"IoT Cloud Platform, Edge Computing, Mobile IoT Bluetooth Low Energy,  IoT Protocol, Global Navigation Satellite System (GNSS), Narrowband IoT (NB-IoT), Quality of Service, Machine learning and Artificial Intelligence, JavaScript and Python, Knowledge about how sensors work, UI-centric Approach, Node.js Development, Big Data, Security, GPS systems, Cloud Computing, Mobile Hardware environment",4,1
,Internet_of_things,iot engineer,very good course to start with iot,5,2014,"IoT Cloud Platform, Edge Computing, Mobile IoT Bluetooth Low Energy,  IoT Protocol, Global Navigation Satellite System (GNSS), Narrowband IoT (NB-IoT), Quality of Service, Machine learning and Artificial Intelligence, JavaScript and Python, Knowledge about how sensors work, UI-centric Approach, Node.js Development, Big Data, Security, GPS systems, Cloud Computing, Mobile Hardware environment",7,1
,Internet_of_things,iot engineer,Great tool to IoT and Cloud Computing,5,2020,"IoT Cloud Platform, Edge Computing, Mobile IoT Bluetooth Low Energy,  IoT Protocol, Global Navigation Satellite System (GNSS), Narrowband IoT (NB-IoT), Quality of Service, Machine learning and Artificial Intelligence, JavaScript and Python, Knowledge about how sensors work, UI-centric Approach, Node.js Development, Big Data, Security, GPS systems, Cloud Computing, Mobile Hardware environment",1,1
,Internet_of_things,IOT intagration and Testing engineer,A must for IoT developers and innovators!,5,2018,"IoT Cloud Platform, Edge Computing, Mobile IoT Bluetooth Low Energy,  IoT Protocol, Global Navigation Satellite System (GNSS), Narrowband IoT (NB-IoT), Quality of Service, Machine learning and Artificial Intelligence, JavaScript and Python, Knowledge about how sensors work, UI-centric Approach, Node.js Development, Big Data, Security, GPS systems, Cloud Computing, Mobile Hardware environment",3,1
,Internet_of_things,embedded program designer,The grader functionality is bullshit. Working code needs to be fitted to the way its excepted to be.,2,2014,"IoT Cloud Platform, Edge Computing, Mobile IoT Bluetooth Low Energy,  IoT Protocol, Global Navigation Satellite System (GNSS), Narrowband IoT (NB-IoT), Quality of Service, Machine learning and Artificial Intelligence, JavaScript and Python, Knowledge about how sensors work, UI-centric Approach, Node.js Development, Big Data, Security, GPS systems, Cloud Computing, Mobile Hardware environment",7,0
,Internet_of_things,IOT intagration and Testing engineer,"It is really good for DATA SCIENTIST & ENGINEER to gather raw data from your IoT sensor as a data tool!!Specially, I had fun this course with Raspberry Pi, Pi-Sense. I feel like this course is very easy full-stack course (Front + Back ends). Also, we can easily use NoSQL-node in Node-RED when you finish this course.If you have strong patience, I strongly recommend this course. It's not easy this course because you will implement both SW(Python, Node-RED, Node.js) and HW(Raspberry Pi2, Pi Sens HAT.You can do it!!",5,2018,"IoT Cloud Platform, Edge Computing, Mobile IoT Bluetooth Low Energy,  IoT Protocol, Global Navigation Satellite System (GNSS), Narrowband IoT (NB-IoT), Quality of Service, Machine learning and Artificial Intelligence, JavaScript and Python, Knowledge about how sensors work, UI-centric Approach, Node.js Development, Big Data, Security, GPS systems, Cloud Computing, Mobile Hardware environment",3,1
,Internet_of_things,IOT analysts,Good Course,5,2017,"IoT Cloud Platform, Edge Computing, Mobile IoT Bluetooth Low Energy,  IoT Protocol, Global Navigation Satellite System (GNSS), Narrowband IoT (NB-IoT), Quality of Service, Machine learning and Artificial Intelligence, JavaScript and Python, Knowledge about how sensors work, UI-centric Approach, Node.js Development, Big Data, Security, GPS systems, Cloud Computing, Mobile Hardware environment",4,1
,Internet_of_things,embedded program designer,"The course experience was a little bit weird. It's too easy for a dedicated programmer or IT person, but there are some obstacles to a person who are not familiar to the Javascript programming. (And maybe Python programming, too.) The main problem is too small community. I wrote some, but never got any answer. I think it's due to the charging policy of this lecture.",3,2015,"IoT Cloud Platform, Edge Computing, Mobile IoT Bluetooth Low Energy,  IoT Protocol, Global Navigation Satellite System (GNSS), Narrowband IoT (NB-IoT), Quality of Service, Machine learning and Artificial Intelligence, JavaScript and Python, Knowledge about how sensors work, UI-centric Approach, Node.js Development, Big Data, Security, GPS systems, Cloud Computing, Mobile Hardware environment",6,1
,Internet_of_things,IOT analysts,Great course to learn Internet of Things!,5,2018,"IoT Cloud Platform, Edge Computing, Mobile IoT Bluetooth Low Energy,  IoT Protocol, Global Navigation Satellite System (GNSS), Narrowband IoT (NB-IoT), Quality of Service, Machine learning and Artificial Intelligence, JavaScript and Python, Knowledge about how sensors work, UI-centric Approach, Node.js Development, Big Data, Security, GPS systems, Cloud Computing, Mobile Hardware environment",3,1
,Internet_of_things,IOT intagration and Testing engineer,"Excellent course from IBM IoT. Enjoyed it very much. The practical assignments were fun. It was great seeing my SensorHat board coming to life. The instructor videos were great and provided enough information to complete the assignments. I liked, it didn't attempt to spoon feed you ... and you needed to search for some of the solutions. Everyone was very helpful answering questions on the forum, and I liked the Coursera environment. Good stuff!",5,2017,"IoT Cloud Platform, Edge Computing, Mobile IoT Bluetooth Low Energy,  IoT Protocol, Global Navigation Satellite System (GNSS), Narrowband IoT (NB-IoT), Quality of Service, Machine learning and Artificial Intelligence, JavaScript and Python, Knowledge about how sensors work, UI-centric Approach, Node.js Development, Big Data, Security, GPS systems, Cloud Computing, Mobile Hardware environment",4,1
,Internet_of_things,IOT intagration and Testing engineer,great start for IoT learner,5,2016,"IoT Cloud Platform, Edge Computing, Mobile IoT Bluetooth Low Energy,  IoT Protocol, Global Navigation Satellite System (GNSS), Narrowband IoT (NB-IoT), Quality of Service, Machine learning and Artificial Intelligence, JavaScript and Python, Knowledge about how sensors work, UI-centric Approach, Node.js Development, Big Data, Security, GPS systems, Cloud Computing, Mobile Hardware environment",5,1
,Internet_of_things,IOT analysts,Excellent course with a lot of examples and explanations. I'd recommended this course to all new students,5,2017,"IoT Cloud Platform, Edge Computing, Mobile IoT Bluetooth Low Energy,  IoT Protocol, Global Navigation Satellite System (GNSS), Narrowband IoT (NB-IoT), Quality of Service, Machine learning and Artificial Intelligence, JavaScript and Python, Knowledge about how sensors work, UI-centric Approach, Node.js Development, Big Data, Security, GPS systems, Cloud Computing, Mobile Hardware environment",4,1
,Internet_of_things,IOT analysts,I really enjoyed discovering and testing the various option available to interface with the IOT platform.The explanations were clear and the assignment challenging but doable with the resources provided and some research.Highly recommended.,5,2016,"IoT Cloud Platform, Edge Computing, Mobile IoT Bluetooth Low Energy,  IoT Protocol, Global Navigation Satellite System (GNSS), Narrowband IoT (NB-IoT), Quality of Service, Machine learning and Artificial Intelligence, JavaScript and Python, Knowledge about how sensors work, UI-centric Approach, Node.js Development, Big Data, Security, GPS systems, Cloud Computing, Mobile Hardware environment",5,1
,Internet_of_things,IOT intagration and Testing engineer,ideal course to get started with the Internet of Things (IoT) - I enjoyed doing the assignemnts :P,5,2016,"IoT Cloud Platform, Edge Computing, Mobile IoT Bluetooth Low Energy,  IoT Protocol, Global Navigation Satellite System (GNSS), Narrowband IoT (NB-IoT), Quality of Service, Machine learning and Artificial Intelligence, JavaScript and Python, Knowledge about how sensors work, UI-centric Approach, Node.js Development, Big Data, Security, GPS systems, Cloud Computing, Mobile Hardware environment",5,1
,Internet_of_things,iot engineer,good,4,2017,"IoT Cloud Platform, Edge Computing, Mobile IoT Bluetooth Low Energy,  IoT Protocol, Global Navigation Satellite System (GNSS), Narrowband IoT (NB-IoT), Quality of Service, Machine learning and Artificial Intelligence, JavaScript and Python, Knowledge about how sensors work, UI-centric Approach, Node.js Development, Big Data, Security, GPS systems, Cloud Computing, Mobile Hardware environment",4,1
,Internet_of_things,IOT intagration and Testing engineer,Good Hands on intro,5,2015,"IoT Cloud Platform, Edge Computing, Mobile IoT Bluetooth Low Energy,  IoT Protocol, Global Navigation Satellite System (GNSS), Narrowband IoT (NB-IoT), Quality of Service, Machine learning and Artificial Intelligence, JavaScript and Python, Knowledge about how sensors work, UI-centric Approach, Node.js Development, Big Data, Security, GPS systems, Cloud Computing, Mobile Hardware environment",6,1
,Internet_of_things,IOT analysts,Excellent!,5,2019,"IoT Cloud Platform, Edge Computing, Mobile IoT Bluetooth Low Energy,  IoT Protocol, Global Navigation Satellite System (GNSS), Narrowband IoT (NB-IoT), Quality of Service, Machine learning and Artificial Intelligence, JavaScript and Python, Knowledge about how sensors work, UI-centric Approach, Node.js Development, Big Data, Security, GPS systems, Cloud Computing, Mobile Hardware environment",2,1
,Internet_of_things,iot engineer,"Good material, easy to understand",5,2016,"IoT Cloud Platform, Edge Computing, Mobile IoT Bluetooth Low Energy,  IoT Protocol, Global Navigation Satellite System (GNSS), Narrowband IoT (NB-IoT), Quality of Service, Machine learning and Artificial Intelligence, JavaScript and Python, Knowledge about how sensors work, UI-centric Approach, Node.js Development, Big Data, Security, GPS systems, Cloud Computing, Mobile Hardware environment",5,1
,Internet_of_things,embedded program designer,"Completing this course was a great learning on understanding IoT platform. The course sessions provided by trainers and documentation were very useful to complete the assignments.Discussions column to work with Trainers directly improved my confidence on completing the assignments on time.Collecting of data is useful only when analyzed.Regards,Mohan.",5,2017,"IoT Cloud Platform, Edge Computing, Mobile IoT Bluetooth Low Energy,  IoT Protocol, Global Navigation Satellite System (GNSS), Narrowband IoT (NB-IoT), Quality of Service, Machine learning and Artificial Intelligence, JavaScript and Python, Knowledge about how sensors work, UI-centric Approach, Node.js Development, Big Data, Security, GPS systems, Cloud Computing, Mobile Hardware environment",4,1
,Internet_of_things,IOT analysts,Easy to learn and assignments are challenging.,5,2018,"IoT Cloud Platform, Edge Computing, Mobile IoT Bluetooth Low Energy,  IoT Protocol, Global Navigation Satellite System (GNSS), Narrowband IoT (NB-IoT), Quality of Service, Machine learning and Artificial Intelligence, JavaScript and Python, Knowledge about how sensors work, UI-centric Approach, Node.js Development, Big Data, Security, GPS systems, Cloud Computing, Mobile Hardware environment",3,1
,Internet_of_things,embedded program designer,This is one of the unique course on node-red and bluemix topics.,5,2015,"IoT Cloud Platform, Edge Computing, Mobile IoT Bluetooth Low Energy,  IoT Protocol, Global Navigation Satellite System (GNSS), Narrowband IoT (NB-IoT), Quality of Service, Machine learning and Artificial Intelligence, JavaScript and Python, Knowledge about how sensors work, UI-centric Approach, Node.js Development, Big Data, Security, GPS systems, Cloud Computing, Mobile Hardware environment",6,1
,Internet_of_things,IOT analysts,Good course - frustrating at times but you got to put the work in and really read the assignments carefully,5,2014,"IoT Cloud Platform, Edge Computing, Mobile IoT Bluetooth Low Energy,  IoT Protocol, Global Navigation Satellite System (GNSS), Narrowband IoT (NB-IoT), Quality of Service, Machine learning and Artificial Intelligence, JavaScript and Python, Knowledge about how sensors work, UI-centric Approach, Node.js Development, Big Data, Security, GPS systems, Cloud Computing, Mobile Hardware environment",7,1
,Internet_of_things,IOT analysts,"Great course to start with Internet of Things. Good to have primary knowledge of coding in nodejs and python. Videos are awesome, instructors are really helpful. 9/10.",5,2019,"IoT Cloud Platform, Edge Computing, Mobile IoT Bluetooth Low Energy,  IoT Protocol, Global Navigation Satellite System (GNSS), Narrowband IoT (NB-IoT), Quality of Service, Machine learning and Artificial Intelligence, JavaScript and Python, Knowledge about how sensors work, UI-centric Approach, Node.js Development, Big Data, Security, GPS systems, Cloud Computing, Mobile Hardware environment",2,1
,Internet_of_things,IOT analysts,This is a practical hands on course with very responsive teaching staff. On mature reflection I personally wish I had made the time for a python tutorial before starting that assignment. Most of it is javascript though and probably the same holds if you are unfamiliar with javascript/nodejs programming - do a tutorial first. Overall I had some fun with this and I learnt new stuff. I had to use a simulator for the SenseHat; it probably would increase the fun factor if you have a real SenseHat.,4,2020,"IoT Cloud Platform, Edge Computing, Mobile IoT Bluetooth Low Energy,  IoT Protocol, Global Navigation Satellite System (GNSS), Narrowband IoT (NB-IoT), Quality of Service, Machine learning and Artificial Intelligence, JavaScript and Python, Knowledge about how sensors work, UI-centric Approach, Node.js Development, Big Data, Security, GPS systems, Cloud Computing, Mobile Hardware environment",1,1
,Internet_of_things,iot engineer,"Hi, I am an IT specialist (30 years experience). I undertook the course so I could learn about IBM Bluemix and IoT development, and extend my skills/understanding of the environment. However, I have very little good to say about this course offering. I had numerous issues with what was offered:The videos were generally ok, but some had poor audio. There was minimal video (compared to any other course I have done), and more detail and discussion in videos would have been more helpful.Some of the video material is out of date already, as I suspect Bluemix layout has changed - this made navigation a bit confusing.The downloadable Pi image has changed since the course was prepared, and the newer image has different code as standard. I ended up having to muddle-through manually loading packages and dependencies, etc. to get things to work.I lost many hours trying to debug and rework assignment code, just to get it to work for the grader tool. This was further complicated by not having good debug output from the grader to work with. Naturally some of the grader fails were my own fault, but the majority of issues I ran in to could have been avoided by better worded assignments and/or more detail about requirements.Lastly, it was taking sometimes days to get any response to requests for guidance on the forums / discussions. In fact, I think the majority of useful assistance came from other students who had run in to the same issue(s). When you have a course that is such a short time frame, you really need to be providing assistance in a timely manner.I could not, in any good faith, recommend anyone take this course in the future - which is a little saddening. I do thank the lecturers for their efforts thus far, and sincerely hope they can either improve or drop this course offering in the future.",1,2019,"IoT Cloud Platform, Edge Computing, Mobile IoT Bluetooth Low Energy,  IoT Protocol, Global Navigation Satellite System (GNSS), Narrowband IoT (NB-IoT), Quality of Service, Machine learning and Artificial Intelligence, JavaScript and Python, Knowledge about how sensors work, UI-centric Approach, Node.js Development, Big Data, Security, GPS systems, Cloud Computing, Mobile Hardware environment",2,0
,Internet_of_things,iot engineer,A very interesting course with a lot of practice.I learn how IBM bluemix work. The weak point is that the assignment must be more clear and with more explication.,4,2016,"IoT Cloud Platform, Edge Computing, Mobile IoT Bluetooth Low Energy,  IoT Protocol, Global Navigation Satellite System (GNSS), Narrowband IoT (NB-IoT), Quality of Service, Machine learning and Artificial Intelligence, JavaScript and Python, Knowledge about how sensors work, UI-centric Approach, Node.js Development, Big Data, Security, GPS systems, Cloud Computing, Mobile Hardware environment",5,1
,Internet_of_things,IOT analysts,The intro video just really put me off. sorry!,1,2018,"IoT Cloud Platform, Edge Computing, Mobile IoT Bluetooth Low Energy,  IoT Protocol, Global Navigation Satellite System (GNSS), Narrowband IoT (NB-IoT), Quality of Service, Machine learning and Artificial Intelligence, JavaScript and Python, Knowledge about how sensors work, UI-centric Approach, Node.js Development, Big Data, Security, GPS systems, Cloud Computing, Mobile Hardware environment",3,0
,Internet_of_things,embedded program designer,"This was a decent class to get started on programming a Raspberry Pi and hooking it up to a web service. The material was easy to follow and the instructions were precise. With this class, you'll be in a position to create interesting applications using the Raspberry PiThere were two negatives to this class:1) Most of the assignments used the Node Red environment. This is a visual programming tool. Although it's easy to use, I would have preferred programming using a more widely used and more powerful environment.2) The auto grader for the class was not very robust and did a poor job of giving feedback on why things weren't passing. Several times, the assignment would pass in my environment but fail in the auto grader due to (incorrect) assumptions that the auto grader was making about implementation.Overall, this was a worthwhile course but could use some improvement.",3,2018,"IoT Cloud Platform, Edge Computing, Mobile IoT Bluetooth Low Energy,  IoT Protocol, Global Navigation Satellite System (GNSS), Narrowband IoT (NB-IoT), Quality of Service, Machine learning and Artificial Intelligence, JavaScript and Python, Knowledge about how sensors work, UI-centric Approach, Node.js Development, Big Data, Security, GPS systems, Cloud Computing, Mobile Hardware environment",3,1
,Internet_of_things,embedded program designer,"Gained very good understanding of how to register and connect an IoT device / gateway to Watson IoT Platform. Use Watson IoT APIs, Python APIs, Node.js APIs to send, receive and process events / commands and learnt how to use a Node-RED UI Flows to handle IoT requests from Raspberry Pi & Sense HAT devices. The hands-on labs and exercises inspired me to try out other examples / ideas to further extend my IoT knowledge boundaries. Thank you!",5,2017,"IoT Cloud Platform, Edge Computing, Mobile IoT Bluetooth Low Energy,  IoT Protocol, Global Navigation Satellite System (GNSS), Narrowband IoT (NB-IoT), Quality of Service, Machine learning and Artificial Intelligence, JavaScript and Python, Knowledge about how sensors work, UI-centric Approach, Node.js Development, Big Data, Security, GPS systems, Cloud Computing, Mobile Hardware environment",4,1
,Internet_of_things,embedded program designer,Lots of great information with access to excellent resources. But also lots of typos in the notes and missing steps in the instructions.,4,2014,"IoT Cloud Platform, Edge Computing, Mobile IoT Bluetooth Low Energy,  IoT Protocol, Global Navigation Satellite System (GNSS), Narrowband IoT (NB-IoT), Quality of Service, Machine learning and Artificial Intelligence, JavaScript and Python, Knowledge about how sensors work, UI-centric Approach, Node.js Development, Big Data, Security, GPS systems, Cloud Computing, Mobile Hardware environment",7,1
,Internet_of_things,iot engineer,Very good introduction to IoT,4,2019,"IoT Cloud Platform, Edge Computing, Mobile IoT Bluetooth Low Energy,  IoT Protocol, Global Navigation Satellite System (GNSS), Narrowband IoT (NB-IoT), Quality of Service, Machine learning and Artificial Intelligence, JavaScript and Python, Knowledge about how sensors work, UI-centric Approach, Node.js Development, Big Data, Security, GPS systems, Cloud Computing, Mobile Hardware environment",2,1
,Internet_of_things,embedded program designer,"Clear explanations for using Node-RED tool. The intro to IoT is a bit too verbose, and 1st quiz has like a ""gotcha"" question.",5,2015,"IoT Cloud Platform, Edge Computing, Mobile IoT Bluetooth Low Energy,  IoT Protocol, Global Navigation Satellite System (GNSS), Narrowband IoT (NB-IoT), Quality of Service, Machine learning and Artificial Intelligence, JavaScript and Python, Knowledge about how sensors work, UI-centric Approach, Node.js Development, Big Data, Security, GPS systems, Cloud Computing, Mobile Hardware environment",6,1
,Internet_of_things,IOT intagration and Testing engineer,"Nicely done and well crafted course here. It explains clearly what is IoT in theory and with hands-on project. For the cons, maybe should be better pointed out that specific hardware prerequisites are required. Also, I found it's a little bit too IBM-centric course.",4,2014,"IoT Cloud Platform, Edge Computing, Mobile IoT Bluetooth Low Energy,  IoT Protocol, Global Navigation Satellite System (GNSS), Narrowband IoT (NB-IoT), Quality of Service, Machine learning and Artificial Intelligence, JavaScript and Python, Knowledge about how sensors work, UI-centric Approach, Node.js Development, Big Data, Security, GPS systems, Cloud Computing, Mobile Hardware environment",7,1
,Internet_of_things,IOT intagration and Testing engineer,The course is awesome. Not too lengthy video with good explanation. The only drawback is the audio quality of some of the lectures.,4,2015,"IoT Cloud Platform, Edge Computing, Mobile IoT Bluetooth Low Energy,  IoT Protocol, Global Navigation Satellite System (GNSS), Narrowband IoT (NB-IoT), Quality of Service, Machine learning and Artificial Intelligence, JavaScript and Python, Knowledge about how sensors work, UI-centric Approach, Node.js Development, Big Data, Security, GPS systems, Cloud Computing, Mobile Hardware environment",6,1
,Internet_of_things,embedded program designer,I was interested in this course but as it stands it is more like marketing hype than a proper course. For one thing it tries to cover far too much material in 4 weeks. Within the limited scope of the beta test I started the node red stuff. It looks easy but the lecturer didn't make it clear what it was for anyway.A much more thorough introduction should have been given to everything.The lectures on the Rasberry Pi were a joke. In order to do the course within 4 weeks I would have had to order a Rasberry Pi before getting to these lectures. A clear guide to course prerequisites and the Rasberry Pi and Sensehat must be provided.Neither of the tutors seem very happy about their job. This is a small point and not a show stopper.Overall - don't issue this course without major revisions (perhaps a new course team).,2,2016,"IoT Cloud Platform, Edge Computing, Mobile IoT Bluetooth Low Energy,  IoT Protocol, Global Navigation Satellite System (GNSS), Narrowband IoT (NB-IoT), Quality of Service, Machine learning and Artificial Intelligence, JavaScript and Python, Knowledge about how sensors work, UI-centric Approach, Node.js Development, Big Data, Security, GPS systems, Cloud Computing, Mobile Hardware environment",5,0
,excel_data_analysis,Data journalist,THIS IS A VERY WONDERFUL COURSE AND I BELIEVE IT WILL BE VERY HELPFUL TO ME IN THE NEARBY FUTURE.,5,2015,"VLOOKUP, Pivot Tables, SUMIFS, COUNTIFS, SUMPRODUCT, IFERROR., MATCH., Charts & Chart Analysis, MACROS",6,1
,excel_data_analysis,Data journalist,"Loved the course, it is very much interactive and informative. Keep it up!",5,2016,"VLOOKUP, Pivot Tables, SUMIFS, COUNTIFS, SUMPRODUCT, IFERROR., MATCH., Charts & Chart Analysis, MACROS",5,1
,excel_data_analysis,financial analyst,One of the best online course available for data analysis using Excel as main tool for analysis.,4,2014,"VLOOKUP, Pivot Tables, SUMIFS, COUNTIFS, SUMPRODUCT, IFERROR., MATCH., Charts & Chart Analysis, MACROS",7,1
